CreditCardWithdrawalGT_v2MWCajaPS
MapeoErrores_v1MWCajaPS
OperacionesFondoPensiones_v2MWPS
AperturaMasiva_v1MWH2HPS
ActualizaParametros_v1MWH2HPS
CargaLoteProductos_v1MWH2HPS
ConsultaCobranzasH2H_v1MWH2HPS
ConsultaBancoInternacionalH2H_v1MWH2HPS
ConsultaComisionesH2H_v1MWH2HPS
ConsultaDetalleLote_v1MWH2HPS
ConsultaEstadoLote_v1MWH2HPS
ConsultaPaisesH2H_v1MWH2HPS
CobranzasH2H_v1MWH2HPS
ConsultaReciboH2H_v1MWH2HPS
PagoCobranzasH2H_v1MWH2HPS
PagosMasivos_v1MWH2HPS
TransferenciaInternacionalH2HICB_v1MWH2HPS
CcFinanceDisbursementGT_v2MWCajaPS
TransferenciaCuentasH2H_v1MWH2HPS
CreditCardOperations_v2MWCajaPS
CreditCardQueryGT_v2MWCajaPS
ConsultaParametros_v1MWH2HPS
CreditCardPaymentGT_v2MWCajaPS
TillDifferenceReportGT_v1MWCajaPS
InwardRemitPaymentGT_v1MWCajaPS
TillOperations_v1MWCajaPS
CreateCustomerProfileGT_v1MWCajaPS
ReversalRemitPaymentGT_v1MWCajaPS
InwardRemitQueryGT_v1MWCajaPS
MoneyTransferOperations_v1MWCajaPS
TillOperationsQueryGT_v1MWCajaPS
LoanQueryGT_v1MWCajaPS
MiscCashFlow_v1MWCajaPS
LoanRepaymentGT_v1MWCajaPS
TransferenciaInternacionalH2H_v1MWH2HPS
DirectForexQueryGT_v1MWCajaPS
FcySaleGT_v1MWCajaPS
LoanOperations_v1MWCajaPS
FcyPurchaseGT_v1MWCajaPS
NegotiationQueryGT_v1MWCajaPS
MiscCashFlowGT_v1MWCajaPS
FixedTermInitialDepositGT_v1MWCajaPS
FixedTermDepQueryGT_v1MWCajaPS
FixedTermDepOperations_v1MWCajaPS
ForeignExchange_v1MWCajaPS
CashierCheckSaleGT_v1MWCajaPS
CashierCheckPymtGT_v1MWCajaPS
CheckCertificationGT_v1MWCajaPS
OtherBankCheckPymtGT_v1MWCajaPS
CashTransactionRecordGT_v1MWCajaPS
OwnCheckPymtGT_v1MWCajaPS
CheckOperations_v1MWCajaPS
CustomerQueryGT_v1MWCajaPS
CashTxnRecordOperations_v1MWCajaPS
CashReceptionGT_v1MWCajaPS
CashRequestGT_v1MWCajaPS
BranchCashMgmt_v1MWCajaPS
CashTransferGT_v1MWCajaPS
BillPaymentGT_v1MWCajaPS
BillQueryGT_v1MWCajaPS
BillOperations_v1MWCajaPS
BillPaymentInsuranceGT_v1MWCajaPS
GovCheckPymtGT_v1MWCajaPS
BillQueryInsuranceGT_v1MWCajaPS
PassbookReplacementGT_v1MWCajaPS
PassbookBalanceConfirmationGT_v1MWCajaPS
AccountActivationGT_v1MWCajaPS
AccountPassbookOperations_v1MWCajaPS
AccountClosureGT_v1MWCajaPS
PassbookUpdateGT_v1MWCajaPS
AccountDepositGT_v1MWCajaPS
ActivacionTarjetaDebito_v1MWCPS
AccountQueryGT_v1MWCajaPS
AccountWithdrawalGT_v1MWCajaPS
CargoReposicionLibreta_v1MWCPS
ActualizacionLibretaAhorro_v1MWCPS
CancelacionCuentaAhorros_v1MWCPS
ConsultaCambiosPerfilCliente_v1MWCPS
ConsultaClienteRTE_v1MWCPS
ConsultaCuentaOCategoria_v1MWCPS
AccountOperations_v1MWCajaPS
ConsultaDetalleCuenta_v1MWCPS
ConsultaDatosTarjetaCredito_v1MWCPS
ConsultaEstadoChequeCertificado_v1MWCPS
ConsultaEstadoChequeGerencia_v1MWCPS
ConsultaGeneralPrestamo_v1MWCPS
ConsultaNombreTransaccion_v1MWCPS
ConsultaImagenFirmas_v1MWCPS
ConsultaRecaudo_v1MWCPS
ConsultaRecaudoAbanks_v1MWCPS
ConsultaRecaudoAbanks_v2_v2MWCPS
ConsultaRecaudoAMDC_v1MWCPS
ConsultaRecaudoMigracion_v1MWCPS
OutwardRemitPaymentGT_v1MWCajaPS
ConsultaMovsCajero_v1MWCPS
ConsultarTipoReversion_v1MWCPS
ConsultaReciboTransaccionRTE_v1MWCPS
ConsultaReciboRecaudo_v1MWCPS
ConsultaSaldosTarjetaCredito_v1MWCPS
ConsultaRecaudoMultiple_v1MWCPS
DepositoACuenta_v1MWCPS
DepositoChequeCajaFCY_v1MWCPS
DepositoCombinado_v1MWCPS
DepositoChequeCertificado_v1MWCPS
DepositoDeEfecEnMonExtranjera_v1MWCPS
DepositoEfecMonLocalEnMonExtranjera_v1MWCPS
EmisionChequeGerenciaCaja_v1MWCPS
ConsultaRecaudoAutoBancos_v1MWCPS
EmisionChequeGerenciaMonedaExtCaja_v1MWCPS
DepositoEnMonedaLocal_v1MWCPS
DepositoChequeGerencia_v1MWCPS
ConsultaTransaccionRTE_v1MWCPS
MapeoErrores_v1MWCPS
PagoDeCheque_v1MWCPS
GuardarClienteRTE_v1MWCPS
PagoRecaudoAbanks_v1MWCPS
LiquidacionFondosExt_v1MWCPS
PagoRecaudoAbanks_v2_v2MWCPS
PagoRecaudoAMDC_v1MWCPS
PagoPrestamoCaja_v1MWCPS
PagoChequeCajaFCY_v1MWCPS
PagoRecaudoAutoBancos_v1MWCPS
PagoRemesas_v1MWCPS
PagoRecaudoMigracion_v1MWCPS
PagoRecaudo_v1MWCPS
PagoRecaudoMultiple_v1MWCPS
PagoTarjetaCreditoProxyCiti_v1MWCPS
RegistroEfecEntregadoBoveda_v1MWCPS
PagoTarjetaCredito_v1MWCPS
RegistrarRTE_v1MWCPS
RegistroBitacoraConvenio_v1MWCPS
RegistroEfecRecibidoBoveda_v1MWCPS
RetiroDeEfecEnMonExtranjera_v1MWCPS
RetiroDeCuenta_v1MWCPS
RetiroEnMonedaLocal_v1MWCPS
RetiroDeDepositoGarantia_v1MWCPS
ValidacionCuenta_v2_v2MWCPS
ReversionFaltanteSobranteCajero_v1MWCPS
TransferenciaEntreCuentas_v1MWCPS
ActivaFinanciamiento_v3MWPS
ConsultaClienteHN_v4MWPS
ConsultaCliente_v4MWPS
ReversarTransaccion_v1MWCPS
ActivaFinanciamientoHN_v3MWPS
ActivaFinanciamientoPA_v3MWPS
ActualizacionClienteTarjetaCredito_v3MWPS
ValidacionCuentaS_v3MWSPS
ActivaFinanciamientoGT_v3MWPS
TarjetaCreditoT24_v1MWCPS
ActualizacionClienteTarjetaCreditoHN_v3MWPS
CancelaFinanciamientoFacade_v3MWPS
ActualizacionClienteTarjetaCreditoPA_v3MWPS
CancelaFinanciamiento_v3MWPS
NegotiationEnactmentGT_v1MWCajaPS
ActualizacionClienteTarjetaCreditoGT_v3MWPS
CancelaFinanciamientoGT_v3MWPS
CancelaFinanciamientoHN_v3MWPS
CancelaFinanciamientoPA_v3MWPS
CancelaFinanciamientoNI_v3MWPS
ConsultaCalendarioPagoPrestamo_v3MWPS
ConsultaCalendarioPagoPrestamoGT_v3MWPS
ConsultaClienteTarjetas_v3MWPS
ConsultaCalendarioPagoPrestamoNI_v3MWPS
ConsultaCalendarioPagoPrestamoPA_v3MWPS
ConsultaClienteTarjetasGT_v3MWPS
ConsultaClienteTarjetasNI_v3MWPS
ConsultaClientesRG_v3MWPS
ConsultaCliente_v3MWPS
ConsultaClienteTarjetasPA_v3MWPS
ConsultaDatosTarjetaCreditoGT_v3MWPS
ConsultaDatosTarjetaCredito_v3MWPS
ConsultaClienteBatch_v3MWPS
ConsultaClienteTarjetasHN_v3MWPS
ConsultaDatosTarjetaCreditoHN_v3MWPS
ConsultaDatosTarjetaCreditoNI_v3MWPS
ConsultaMaestraSaldosTarjetaCredito_v3MWPS
ConsultaDatosTarjetaCreditoPA_v3MWPS
ConsultaCalendarioPagoPrestamoHN_v3MWPS
ConsultaMaestroSaldosTarjetaCreditoGT_v3MWPS
ConsultaMovimientosRecientesTC_v3MWPS
ReversionCompletaTransaccion_v1MWCPS
ConsultaMaestroSaldosTarjetaCreditoNI_v3MWPS
ConsultaMaestroSaldosTarjetaCreditoPA_v3MWPS
ConsultaMovimientosRecientesTCGT_v3MWPS
